ID Year single_bid_auction
deal_15201 2011 0
deal_15202 2011 0
deal_15203 2011 0
deal_15204 2011 0
deal_15205 2011 0
deal_15206 2011 0
deal_15207 2011 0
deal_15208 2011 0
deal_15209 2011 0
deal_15210 2011 0
deal_15211 2011 0
deal_15212 2011 0
deal_15213 2011 0
deal_15214 2011 0
deal_15215 2011 0
deal_15216 2011 0
deal_15217 2011 0
deal_15218 2011 0
deal_15219 2011 0
deal_15220 2011 0
deal_15221 2011 0
deal_15222 2011 0
deal_15223 2011 0
deal_15224 2011 0
deal_15225 2011 0
deal_15226 2011 0
deal_15227 2011 0
deal_15228 2011 0
deal_15229 2011 0
deal_15230 2011 0
deal_15231 2011 0
deal_15232 2011 0
deal_15233 2011 0
deal_15234 2011 0
deal_15235 2011 0
deal_15236 2011 0
deal_15237 2011 0
deal_15238 2011 0
deal_15239 2011 0
deal_15240 2011 0
deal_15241 2011 0
deal_15242 2011 0
deal_15243 2011 0
deal_15244 2011 0
deal_15245 2011 0
deal_15246 2011 0
deal_15247 2011 0
deal_15248 2011 0
deal_15249 2011 0
deal_15250 2011 0
deal_15251 2011 0
deal_15252 2011 0
deal_15253 2011 0
deal_15254 2011 0
deal_15255 2011 0
deal_15256 2011 0
deal_15257 2011 0
deal_15258 2011 0
deal_15259 2011 0
deal_15260 2011 0
deal_15261 2011 0
deal_15262 2011 0
deal_15263 2011 0
deal_15264 2011 0
deal_15265 2011 0
deal_15266 2011 0
deal_15267 2011 0
deal_15268 2011 0
deal_15269 2011 0
deal_15270 2011 0
deal_15271 2011 0
deal_15272 2011 0
deal_15273 2011 0
deal_15274 2011 0
deal_15275 2011 0
deal_15276 2011 0
deal_15277 2011 0
deal_15278 2011 0
deal_15279 2011 0
deal_15280 2011 0
deal_15281 2011 0
deal_15282 2011 0
deal_15283 2011 0
deal_15284 2011 0
deal_15285 2011 0
deal_15286 2011 0
deal_15287 2011 0
deal_15288 2011 0
deal_15289 2011 0
deal_15290 2011 0
deal_15291 2011 0
deal_15292 2011 0
deal_15293 2011 0
deal_15294 2011 0
deal_15295 2011 0
deal_15296 2011 0
deal_15297 2011 0
deal_15298 2011 0
deal_15299 2011 0
deal_15300 2011 0
deal_15301 2011 0
deal_15302 2011 0
deal_15303 2011 0
deal_15304 2011 0
deal_15305 2011 0
deal_15306 2011 0
deal_15307 2011 0
deal_15308 2011 0
deal_15309 2011 0
deal_15310 2011 0
deal_15311 2011 0
deal_15312 2011 0
deal_15313 2011 0
deal_15314 2011 0
deal_15315 2011 0
deal_15316 2011 0
deal_15317 2011 0
deal_15318 2011 0
deal_15319 2011 0
deal_15320 2011 0
deal_15321 2011 0
deal_15322 2011 0
deal_15323 2011 0
deal_15324 2011 0
deal_15325 2011 0
deal_15326 2011 0
deal_15327 2011 0
deal_15328 2011 0
deal_15329 2011 0
deal_15330 2011 0
deal_15331 2011 0
deal_15332 2011 0
deal_15333 2011 0
deal_15334 2011 0
deal_15335 2011 0
deal_15336 2011 0
deal_15337 2011 0
deal_15338 2011 0
deal_15339 2011 0
deal_15340 2011 0
deal_15341 2011 0
deal_15342 2011 0
deal_15343 2011 0
deal_15344 2011 0
deal_15345 2011 0
deal_15346 2011 0
deal_15347 2011 0
deal_15348 2011 0
deal_15349 2011 0
deal_15350 2011 0
deal_15351 2011 0
deal_15352 2011 0
deal_15353 2011 0
deal_15354 2011 0
deal_15355 2011 0
deal_15356 2011 0
deal_15357 2011 0
deal_15358 2011 0
deal_15359 2011 0
deal_15360 2011 0
deal_15361 2011 0
deal_15362 2011 0
deal_15363 2011 0
deal_15364 2011 0
deal_15365 2011 0
deal_15366 2011 0
deal_15367 2011 0
deal_15368 2011 0
deal_15369 2011 0
deal_15370 2011 0
deal_15371 2011 0
deal_15372 2011 0
deal_15373 2011 0
deal_15374 2011 0
deal_15375 2011 0
deal_15376 2011 0
deal_15377 2011 0
deal_15378 2011 0
deal_15379 2011 0
deal_15380 2011 0
deal_15381 2011 0
deal_15382 2011 0
deal_15383 2011 0
deal_15384 2011 0
deal_15385 2011 0
deal_15386 2011 0
deal_15387 2011 0
deal_15388 2011 0
deal_15389 2011 0
deal_15390 2011 0
deal_15391 2011 0
deal_15392 2011 0
deal_15393 2011 0
deal_15394 2011 0
deal_15395 2011 0
deal_15396 2011 0
deal_15397 2011 0
deal_15398 2011 0
deal_15399 2011 0
deal_15400 2011 0
deal_15401 2011 0
deal_15402 2011 0
deal_15403 2011 0
deal_15404 2011 0
deal_15405 2011 0
deal_15406 2011 0
deal_15407 2011 0
deal_15408 2011 0
deal_15409 2011 0
deal_15410 2011 0
deal_15411 2011 0
deal_15412 2011 0
deal_15413 2011 0
deal_15414 2011 0
deal_15415 2011 0
deal_15416 2011 0
deal_15417 2011 0
deal_15418 2011 0
deal_15419 2011 0
deal_15420 2011 0
deal_15421 2011 0
deal_15422 2011 0
deal_15423 2011 0
deal_15424 2011 0
deal_15425 2011 0
deal_15426 2011 0
deal_15427 2011 0
deal_15428 2011 0
deal_15429 2011 0
deal_15430 2011 0
deal_15431 2011 0
deal_15432 2011 0
deal_15433 2011 0
deal_15434 2011 0
deal_15435 2011 0
deal_15436 2011 0
deal_15437 2011 0
deal_15438 2011 0
deal_15439 2011 0
deal_15440 2011 0
deal_15441 2011 0
deal_15442 2011 0
deal_15443 2011 0
deal_15444 2011 0
deal_15445 2011 0
deal_15446 2011 0
deal_15447 2011 0
deal_15448 2011 0
deal_15449 2011 0
deal_15450 2011 0
deal_15451 2011 0
deal_15452 2011 0
deal_15453 2011 0
deal_15454 2011 0
deal_15455 2011 0
deal_15456 2011 0
deal_15457 2011 0
deal_15458 2011 0
deal_15459 2011 0
deal_15460 2011 0
deal_15461 2011 0
deal_15462 2011 0
deal_15463 2011 0
deal_15464 2011 0
deal_15465 2011 0
deal_15466 2011 0
deal_15467 2011 0
deal_15468 2011 0
deal_15469 2011 0
deal_15470 2011 0
deal_15471 2011 0
deal_15472 2011 0
deal_15473 2011 0
deal_15474 2011 0
deal_15475 2011 0
deal_15476 2011 0
deal_15477 2011 0
deal_15478 2011 0
deal_15479 2011 0
deal_15480 2011 0
deal_15481 2011 0
deal_15482 2011 0
deal_15483 2011 0
deal_15484 2011 0
deal_15485 2011 0
deal_15486 2011 0
deal_15487 2011 0
deal_15488 2011 0
deal_15489 2011 0
deal_15490 2011 0
deal_15491 2011 0
deal_15492 2011 0
deal_15493 2011 0
deal_15494 2011 0
deal_15495 2011 0
deal_15496 2011 0
deal_15497 2011 0
deal_15498 2011 0
deal_15499 2011 0
deal_15500 2011 0
deal_15501 2011 0
deal_15502 2011 0
deal_15503 2011 0
deal_15504 2011 0
deal_15505 2011 0
deal_15506 2011 0
deal_15507 2011 0
deal_15508 2011 0
deal_15509 2011 0
deal_15510 2011 0
deal_15511 2011 0
deal_15512 2011 0
deal_15513 2011 0
deal_15514 2011 0
deal_15515 2011 0
deal_15516 2011 0
deal_15517 2011 0
deal_15518 2011 0
deal_15519 2011 0
deal_15520 2011 0
deal_15521 2011 0
deal_15522 2011 0
deal_15523 2011 0
deal_15524 2011 0
deal_15525 2011 0
deal_15526 2011 0
deal_15527 2011 0
deal_15528 2011 0
deal_15529 2011 0
deal_15530 2011 0
deal_15531 2011 0
deal_15532 2011 0
deal_15533 2011 0
deal_15534 2011 0
deal_15535 2011 0
deal_15536 2011 0
deal_15537 2011 0
deal_15538 2011 0
deal_15539 2011 0
deal_15540 2011 0
deal_15541 2011 0
deal_15542 2011 0
deal_15543 2011 0
deal_15544 2011 0
deal_15545 2011 0
deal_15546 2011 0
deal_15547 2011 0
deal_15548 2011 0
deal_15549 2011 0
deal_15550 2011 0
deal_15551 2011 0
deal_15552 2011 0
deal_15553 2011 0
deal_15554 2011 0
deal_15555 2011 0
deal_15556 2011 0
deal_15557 2011 0
deal_15558 2011 0
deal_15559 2011 0
deal_15560 2011 0
deal_15561 2011 0
deal_15562 2011 0
deal_15563 2011 0
deal_15564 2011 0
deal_15565 2011 0
deal_15566 2011 0
deal_15567 2011 0
deal_15568 2011 0
deal_15569 2011 0
deal_15570 2011 0
deal_15571 2011 0
deal_15572 2011 0
deal_15573 2011 0
deal_15574 2011 0
deal_15575 2011 0
deal_15576 2011 0
deal_15577 2011 0
deal_15578 2011 0
deal_15579 2011 0
deal_15580 2011 0
deal_15581 2011 0
deal_15582 2011 0
deal_15583 2011 0
deal_15584 2011 0
deal_15585 2011 0
deal_15586 2011 0
deal_15587 2011 0
deal_15588 2011 0
deal_15589 2011 0
deal_15590 2011 0
deal_15591 2011 0
deal_15592 2011 0
deal_15593 2011 0
deal_15594 2011 0
deal_15595 2011 0
deal_15596 2011 0
deal_15597 2011 0
deal_15598 2011 0
deal_15599 2011 0
deal_15600 2011 0
deal_15601 2011 0
deal_15602 2011 0
deal_15603 2011 0
deal_15604 2011 0
deal_15605 2011 0
deal_15606 2011 0
deal_15607 2011 0
deal_15608 2011 0
deal_15609 2011 0
deal_15610 2011 0
deal_15611 2011 0
deal_15612 2011 0
deal_15613 2011 0
deal_15614 2011 0
deal_15615 2011 0
deal_15616 2011 0
deal_15617 2011 0
deal_15618 2011 0
deal_15619 2011 0
deal_15620 2011 0
deal_15621 2011 0
deal_15622 2011 0
deal_15623 2011 0
deal_15624 2011 0
deal_15625 2011 0
deal_15626 2011 0
deal_15627 2011 0
deal_15628 2011 0
deal_15629 2011 0
deal_15630 2011 0
deal_15631 2011 0
deal_15632 2011 0
deal_15633 2011 0
deal_15634 2011 0
deal_15635 2011 0
deal_15636 2011 0
deal_15637 2011 0
deal_15638 2011 0
deal_15639 2011 0
deal_15640 2011 0
deal_15641 2011 0
deal_15642 2011 0
deal_15643 2011 0
deal_15644 2011 0
deal_15645 2011 0
deal_15646 2011 0
deal_15647 2011 0
deal_15648 2011 0
deal_15649 2011 0
deal_15650 2011 0
deal_15651 2011 0
deal_15652 2011 0
deal_15653 2011 0
deal_15654 2011 0
deal_15655 2011 0
deal_15656 2011 0
deal_15657 2011 0
deal_15658 2011 0
deal_15659 2011 0
deal_15660 2011 0
deal_15661 2011 0
deal_15662 2011 0
deal_15663 2011 0
deal_15664 2011 0
deal_15665 2011 0
deal_15666 2011 0
deal_15667 2011 0
deal_15668 2011 0
deal_15669 2011 0
deal_15670 2011 0
deal_15671 2011 0
deal_15672 2011 0
deal_15673 2011 0
deal_15674 2011 0
deal_15675 2011 0
deal_15676 2011 0
deal_15677 2011 0
deal_15678 2011 0
deal_15679 2011 0
deal_15680 2011 0
deal_15681 2011 0
deal_15682 2011 0
deal_15683 2011 0
deal_15684 2011 0
deal_15685 2011 0
deal_15686 2011 0
deal_15687 2011 0
deal_15688 2011 0
deal_15689 2011 0
deal_15690 2011 0
deal_15691 2011 0
deal_15692 2011 0
deal_15693 2011 0
deal_15694 2011 0
deal_15695 2011 0
deal_15696 2011 0
deal_15697 2011 0
deal_15698 2011 0
deal_15699 2011 0
deal_15700 2011 0
deal_15701 2011 0
deal_15702 2011 0
deal_15703 2011 0
deal_15704 2011 0
deal_15705 2011 0
deal_15706 2011 0
deal_15707 2011 0
deal_15708 2011 0
deal_15709 2011 0
deal_15710 2011 0
deal_15711 2011 0
deal_15712 2011 0
deal_15713 2011 0
deal_15714 2011 0
deal_15715 2011 0
deal_15716 2011 0
deal_15717 2011 0
deal_15718 2011 0
deal_15719 2011 0
deal_15720 2011 0
deal_15721 2011 0
deal_15722 2011 0
deal_15723 2011 0
deal_15724 2011 0
deal_15725 2011 0
deal_15726 2011 0
deal_15727 2011 0
deal_15728 2011 0
deal_15729 2011 0
deal_15730 2011 0
deal_15731 2011 0
deal_15732 2011 0
deal_15733 2011 0
deal_15734 2011 0
deal_15735 2011 0
deal_15736 2011 0
deal_15737 2011 0
deal_15738 2011 0
deal_15739 2011 0
deal_15740 2011 0
deal_15741 2011 0
deal_15742 2011 0
deal_15743 2011 0
deal_15744 2011 0
deal_15745 2011 0
deal_15746 2011 0
deal_15747 2011 0
deal_15748 2011 0
deal_15749 2011 0
deal_15750 2011 0
deal_15751 2011 0
deal_15752 2011 0
deal_15753 2011 0
deal_15754 2011 0
deal_15755 2011 0
deal_15756 2011 0
deal_15757 2011 0
deal_15758 2011 0
deal_15759 2011 0
deal_15760 2011 0
deal_15761 2011 0
deal_15762 2011 0
deal_15763 2011 0
deal_15764 2011 0
deal_15765 2011 0
deal_15766 2011 0
deal_15767 2011 0
deal_15768 2011 0
deal_15769 2011 0
deal_15770 2011 0
deal_15771 2011 0
deal_15772 2011 0
deal_15773 2011 0
deal_15774 2011 0
deal_15775 2011 0
deal_15776 2011 0
deal_15777 2011 0
deal_15778 2011 0
deal_15779 2011 0
deal_15780 2011 0
deal_15781 2011 0
deal_15782 2011 0
deal_15783 2011 0
deal_15784 2011 0
deal_15785 2011 0
deal_15786 2011 0
deal_15787 2011 0
deal_15788 2011 0
deal_15789 2011 0
deal_15790 2011 0
deal_15791 2011 0
deal_15792 2011 0
deal_15793 2011 0
deal_15794 2011 0
deal_15795 2011 0
deal_15796 2011 0
deal_15797 2011 0
deal_15798 2011 0
deal_15799 2011 0
deal_15800 2011 0
deal_15801 2011 0
deal_15802 2011 0
deal_15803 2011 0
deal_15804 2011 0
deal_15805 2011 0
deal_15806 2011 0
deal_15807 2011 0
deal_15808 2011 0
deal_15809 2011 0
deal_15810 2011 0
deal_15811 2011 0
deal_15812 2011 0
deal_15813 2011 0
deal_15814 2011 0
deal_15815 2011 0
deal_15816 2011 0
deal_15817 2011 0
deal_15818 2011 0
deal_15819 2011 0
deal_15820 2011 0
deal_15821 2011 0
deal_15822 2011 0
deal_15823 2011 0
deal_15824 2011 0
deal_15825 2011 0
deal_15826 2011 0
deal_15827 2011 0
deal_15828 2011 0
deal_15829 2011 0
deal_15830 2011 0
deal_15831 2011 0
deal_15832 2011 0
deal_15833 2011 0
deal_15834 2011 0
deal_15835 2011 0
deal_15836 2011 0
deal_15837 2011 0
deal_15838 2011 0
deal_15839 2011 0
deal_15840 2011 0
deal_15841 2011 0
deal_15842 2011 0
deal_15843 2011 0
deal_15844 2011 0
deal_15845 2011 0
deal_15846 2011 0
deal_15847 2011 0
deal_15848 2011 0
deal_15849 2011 0
deal_15850 2011 0
deal_15851 2011 0
deal_15852 2011 0
deal_15853 2011 0
deal_15854 2011 0
deal_15855 2011 0
deal_15856 2011 0
deal_15857 2011 0
deal_15858 2011 0
deal_15859 2011 0
deal_15860 2011 0
deal_15861 2011 0
deal_15862 2011 0
deal_15863 2011 0
deal_15864 2011 0
deal_15865 2011 0
deal_15866 2011 0
deal_15867 2011 0
deal_15868 2011 0
deal_15869 2011 0
deal_15870 2011 0
deal_15871 2011 0
deal_15872 2011 0
deal_15873 2011 0
deal_15874 2011 0
deal_15875 2011 0
deal_15876 2011 0
deal_15877 2011 0
deal_15878 2011 0
deal_15879 2011 0
deal_15880 2011 0
deal_15881 2011 0
deal_15882 2011 0
deal_15883 2011 0
deal_15884 2011 0
deal_15885 2011 0
deal_15886 2011 0
deal_15887 2011 0
deal_15888 2011 0
deal_15889 2011 0
deal_15890 2011 0
deal_15891 2011 0
deal_15892 2011 0
deal_15893 2011 0
deal_15894 2011 0
deal_15895 2011 0
deal_15896 2011 0
deal_15897 2011 0
deal_15898 2011 0
deal_15899 2011 0
deal_15900 2011 0
deal_15901 2011 0
deal_15902 2011 0
deal_15903 2011 0
deal_15904 2011 0
deal_15905 2011 0
deal_15906 2011 0
deal_15907 2011 0
deal_15908 2011 0
deal_15909 2011 0
deal_15910 2011 0
deal_15911 2011 0
deal_15912 2011 0
deal_15913 2011 0
deal_15914 2011 0
deal_15915 2011 0
deal_15916 2011 0
deal_15917 2011 0
deal_15918 2011 0
deal_15919 2011 0
deal_15920 2011 0
deal_15921 2011 0
deal_15922 2011 0
deal_15923 2011 0
deal_15924 2011 0
deal_15925 2011 0
deal_15926 2011 0
deal_15927 2011 0
deal_15928 2011 0
deal_15929 2011 0
deal_15930 2011 0
deal_15931 2011 0
deal_15932 2011 0
deal_15933 2011 0
deal_15934 2011 0
deal_15935 2011 0
deal_15936 2011 0
deal_15937 2011 0
deal_15938 2011 0
deal_15939 2011 0
deal_15940 2011 0
deal_15941 2011 0
deal_15942 2011 0
deal_15943 2011 0
deal_15944 2011 0
deal_15945 2011 0
deal_15946 2011 0
deal_15947 2011 0
deal_15948 2011 0
deal_15949 2011 0
deal_15950 2011 0
deal_15951 2011 0
deal_15952 2011 0
deal_15953 2011 0
deal_15954 2011 0
deal_15955 2011 0
deal_15956 2011 0
deal_15957 2011 0
deal_15958 2011 0
deal_15959 2011 0
deal_15960 2011 0
deal_15961 2011 0
deal_15962 2011 0
deal_15963 2011 0
deal_15964 2011 0
deal_15965 2011 0
deal_15966 2011 0
deal_15967 2011 0
deal_15968 2011 0
deal_15969 2011 0
deal_15970 2011 0
deal_15971 2011 0
deal_15972 2011 0
deal_15973 2011 0
deal_15974 2011 0
deal_15975 2011 0
deal_15976 2011 0
deal_15977 2011 0
deal_15978 2011 0
deal_15979 2011 0
deal_15980 2011 0
deal_15981 2011 0
deal_15982 2011 0
deal_15983 2011 0
deal_15984 2011 0
deal_15985 2011 0
deal_15986 2011 0
deal_15987 2011 0
deal_15988 2011 0
deal_15989 2011 0
deal_15990 2011 0
deal_15991 2011 0
deal_15992 2011 0
deal_15993 2011 0
deal_15994 2011 0
deal_15995 2011 0
deal_15996 2011 0
deal_15997 2011 0
deal_15998 2011 0
deal_15999 2011 0
deal_16000 2011 0
deal_16001 2011 0
deal_16002 2011 0
deal_16003 2011 0
deal_16004 2011 0
deal_16005 2011 0
deal_16006 2011 0
deal_16007 2011 0
deal_16008 2011 0
deal_16009 2011 0
deal_16010 2011 0
deal_16011 2011 0
deal_16012 2011 0
deal_16013 2011 0
deal_16014 2011 0
deal_16015 2011 0
deal_16016 2011 0
deal_16017 2011 0
deal_16018 2011 0
deal_16019 2011 0
deal_16020 2011 0
deal_16021 2011 0
deal_16022 2011 0
deal_16023 2011 0
deal_16024 2011 0
deal_16025 2011 0
deal_16026 2011 0
deal_16027 2011 0
deal_16028 2011 0
deal_16029 2011 0
deal_16030 2011 0
deal_16031 2011 0
deal_16032 2011 0
deal_16033 2011 0
deal_16034 2011 0
deal_16035 2011 0
deal_16036 2011 0
deal_16037 2011 0
deal_16038 2011 0
deal_16039 2011 0
deal_16040 2011 0
deal_16041 2011 0
deal_16042 2011 0
deal_16043 2011 0
deal_16044 2011 0
deal_16045 2011 0
deal_16046 2011 0
deal_16047 2011 0
deal_16048 2011 0
deal_16049 2011 0
deal_16050 2011 0
deal_16051 2011 0
deal_16052 2011 0
deal_16053 2011 0
deal_16054 2011 0
deal_16055 2011 0
deal_16056 2011 0
deal_16057 2011 0
deal_16058 2011 0
deal_16059 2011 0
deal_16060 2011 0
deal_16061 2011 0
deal_16062 2011 0
deal_16063 2011 0
deal_16064 2011 0
deal_16065 2011 0
deal_16066 2011 0
deal_16067 2011 0
deal_16068 2011 0
deal_16069 2011 0
deal_16070 2011 0
deal_16071 2011 0
deal_16072 2011 0
deal_16073 2011 0
deal_16074 2011 0
deal_16075 2011 0
deal_16076 2011 0
deal_16077 2011 0
deal_16078 2011 0
deal_16079 2011 0
deal_16080 2011 0
deal_16081 2011 0
deal_16082 2011 0
deal_16083 2011 0
deal_16084 2011 0
deal_16085 2011 0
deal_16086 2011 0
deal_16087 2011 0
deal_16088 2011 0
deal_16089 2011 0
deal_16090 2011 0
deal_16091 2011 0
deal_16092 2011 0
deal_16093 2011 0
deal_16094 2011 0
deal_16095 2011 0
deal_16096 2011 0
deal_16097 2011 0
deal_16098 2011 0
deal_16099 2011 0
deal_16100 2011 0
deal_16101 2011 0
deal_16102 2011 0
deal_16103 2011 0
deal_16104 2011 0
deal_16105 2011 0
deal_16106 2011 0
deal_16107 2011 0
deal_16108 2011 0
deal_16109 2011 0
deal_16110 2011 0
deal_16111 2011 0
deal_16112 2011 0
deal_16113 2011 0
deal_16114 2011 0
deal_16115 2011 0
deal_16116 2011 0
deal_16117 2011 0
deal_16118 2011 0
deal_16119 2011 0
deal_16120 2011 0
deal_16121 2011 0
deal_16122 2011 0
deal_16123 2011 0
deal_16124 2011 0
deal_16125 2011 0
deal_16126 2011 0
deal_16127 2011 0
deal_16128 2011 0
deal_16129 2011 0
deal_16130 2011 0
deal_16131 2011 0
deal_16132 2011 0
deal_16133 2011 0
deal_16134 2011 0
deal_16135 2011 0
deal_16136 2011 0
deal_16137 2011 0
deal_16138 2011 0
deal_16139 2011 0
deal_16140 2011 0
deal_16141 2011 0
deal_16142 2011 0
deal_16143 2011 0
deal_16144 2011 0
deal_16145 2011 0
deal_16146 2011 0
deal_16147 2011 0
deal_16148 2011 0
deal_16149 2011 0
deal_16150 2011 0
deal_16151 2011 0
deal_16152 2011 0
deal_16153 2011 0
deal_16154 2011 0
deal_16155 2011 0
deal_16156 2011 0
deal_16157 2011 0
deal_16158 2011 0
deal_16159 2011 0
deal_16160 2011 0
deal_16161 2011 0
deal_16162 2011 0
deal_16163 2011 0
deal_16164 2011 0
deal_16165 2011 0
deal_16166 2011 0
deal_16167 2011 0
deal_16168 2011 0
deal_16169 2011 0
deal_16170 2011 0
deal_16171 2011 0
deal_16172 2011 0
deal_16173 2011 0
deal_16174 2011 0
deal_16175 2011 0
deal_16176 2011 0
deal_16177 2011 0
deal_16178 2011 0
deal_16179 2011 0
deal_16180 2011 0
deal_16181 2011 0
deal_16182 2011 0
deal_16183 2011 0
deal_16184 2011 0
deal_16185 2011 0
deal_16186 2011 0
deal_16187 2011 0
deal_16188 2011 0
deal_16189 2011 0
deal_16190 2011 0
deal_16191 2011 0
deal_16192 2011 0
deal_16193 2011 0
deal_16194 2011 0
deal_16195 2011 0
deal_16196 2011 0
deal_16197 2011 0
deal_16198 2011 0
deal_16199 2011 0
deal_16200 2011 0
deal_16201 2011 0
deal_16202 2011 0
deal_16203 2011 0
deal_16204 2011 0
deal_16205 2011 0
deal_16206 2011 0
deal_16207 2011 0
deal_16208 2011 0
deal_16209 2011 0
deal_16210 2011 0
deal_16211 2011 0
deal_16212 2011 0
deal_16213 2011 0
deal_16214 2011 0
deal_16215 2011 0
deal_16216 2011 0
deal_16217 2011 0
deal_16218 2011 0
deal_16219 2011 0
deal_16220 2011 0
deal_16221 2011 0
deal_16222 2011 0
deal_16223 2011 0
deal_16224 2011 0
deal_16225 2011 0
deal_16226 2011 0
deal_16227 2011 0
deal_16228 2011 0
deal_16229 2011 0
deal_16230 2011 0
deal_16231 2011 0
deal_16232 2011 0
deal_16233 2011 0
deal_16234 2011 0
deal_16235 2011 0
deal_16236 2011 0
deal_16237 2011 0
deal_16238 2011 0
deal_16239 2011 0
deal_16240 2011 0
deal_16241 2011 0
deal_16242 2011 0
deal_16243 2011 0
deal_16244 2011 0
deal_16245 2011 0
deal_16246 2011 0
deal_16247 2011 0
deal_16248 2011 0
deal_16249 2011 0
deal_16250 2011 0
deal_16251 2011 0
deal_16252 2011 0
deal_16253 2011 0
deal_16254 2011 0
deal_16255 2011 0
deal_16256 2011 0
deal_16257 2011 0
deal_16258 2011 0
deal_16259 2011 0
deal_16260 2011 0
deal_16261 2011 0
deal_16262 2011 0
deal_16263 2011 0
deal_16264 2011 0
deal_16265 2011 0
deal_16266 2011 0
deal_16267 2011 0
deal_16268 2011 0
deal_16269 2011 0
deal_16270 2011 0
deal_16271 2011 0
deal_16272 2011 0
deal_16273 2011 0
deal_16274 2011 0
deal_16275 2011 0
deal_16276 2011 0
deal_16277 2011 0
deal_16278 2011 0
deal_16279 2011 0
deal_16280 2011 0
deal_16281 2011 0
deal_16282 2011 0
deal_16283 2011 0
deal_16284 2011 0
deal_16285 2011 0
deal_16286 2011 0
deal_16287 2011 0
deal_16288 2011 0
deal_16289 2011 0
deal_16290 2011 0
deal_16291 2011 0
deal_16292 2011 0
deal_16293 2011 0
deal_16294 2011 0
deal_16295 2011 0
deal_16296 2011 0
deal_16297 2011 0
deal_16298 2011 0
deal_16299 2011 0
deal_16300 2011 0
deal_16301 2011 0
deal_16302 2011 0
deal_16303 2011 0
deal_16304 2011 0
deal_16305 2011 0
deal_16306 2011 0
deal_16307 2011 0
deal_16308 2011 0
deal_16309 2011 0
deal_16310 2011 0
deal_16311 2011 0
deal_16312 2011 0
deal_16313 2011 0
deal_16314 2011 0
deal_16315 2011 0
deal_16316 2011 0
deal_16317 2011 0
deal_16318 2011 0
deal_16319 2011 0
deal_16320 2011 0
deal_16321 2011 0
deal_16322 2011 0
deal_16323 2011 0
deal_16324 2011 0
deal_16325 2011 0
deal_16326 2011 0
deal_16327 2011 0
deal_16328 2011 0
deal_16329 2011 0
deal_16330 2011 0
deal_16331 2011 0
deal_16332 2011 0
deal_16333 2011 0
deal_16334 2011 0
deal_16335 2011 0
deal_16336 2011 0
deal_16337 2011 0
deal_16338 2011 0
deal_16339 2011 0
deal_16340 2011 0
deal_16341 2011 0
deal_16342 2011 0
deal_16343 2011 0
deal_16344 2011 0
deal_16345 2011 0
deal_16346 2011 0
deal_16347 2011 0
deal_16348 2011 0
deal_16349 2011 0
deal_16350 2011 0
deal_16351 2011 0
deal_16352 2011 0
deal_16353 2011 0
deal_16354 2011 0
deal_16355 2011 0
deal_16356 2011 0
deal_16357 2011 0
deal_16358 2011 0
deal_16359 2011 0
deal_16360 2011 0
deal_16361 2011 0
deal_16362 2011 0
deal_16363 2011 0
deal_16364 2011 0
deal_16365 2011 0
deal_16366 2011 0
deal_16367 2011 0
deal_16368 2011 0
deal_16369 2011 0
deal_16370 2011 0
deal_16371 2011 0
deal_16372 2011 0
deal_16373 2011 0
deal_16374 2011 0
deal_16375 2011 0
deal_16376 2011 0
deal_16377 2011 0
deal_16378 2011 0
deal_16379 2011 0
deal_16380 2011 0
deal_16381 2011 0
deal_16382 2011 0
deal_16383 2011 0
deal_16384 2011 0
deal_16385 2011 0
deal_16386 2011 0
deal_16387 2011 0
deal_16388 2011 0
deal_16389 2011 0
deal_16390 2011 0
deal_16391 2011 0
deal_16392 2011 0
deal_16393 2011 0
deal_16394 2011 0
deal_16395 2011 0
deal_16396 2011 0
deal_16397 2011 0
deal_16398 2011 0
deal_16399 2011 0
deal_16400 2011 0
deal_16401 2011 0
deal_16402 2011 0
deal_16403 2011 0
deal_16404 2011 0
deal_16405 2011 0
deal_16406 2011 0
deal_16407 2011 0
deal_16408 2011 0
deal_16409 2011 0
deal_16410 2011 0
deal_16411 2011 0
deal_16412 2011 0
deal_16413 2011 0
deal_16414 2011 0
deal_16415 2011 0
deal_16416 2011 0
deal_16417 2011 0
deal_16418 2011 0
deal_16419 2011 0
deal_16420 2011 0
deal_16421 2011 0
deal_16422 2011 0
deal_16423 2011 0
deal_16424 2011 0
deal_16425 2011 0
deal_16426 2011 0
deal_16427 2011 0
deal_16428 2011 0
deal_16429 2011 0
deal_16430 2011 0
deal_16431 2011 0
deal_16432 2011 0
deal_16433 2011 0
deal_16434 2011 0
deal_16435 2011 0
deal_16436 2011 0
deal_16437 2011 0
deal_16438 2011 0
deal_16439 2011 0
deal_16440 2011 0
deal_16441 2011 0
deal_16442 2011 0
deal_16443 2011 0
deal_16444 2011 0
deal_16445 2011 0
deal_16446 2011 0
deal_16447 2011 0
deal_16448 2011 0
deal_16449 2011 0
deal_16450 2011 0
deal_16451 2011 0
deal_16452 2011 0
deal_16453 2011 0
deal_16454 2011 0
deal_16455 2011 0
deal_16456 2011 0
deal_16457 2011 0
deal_16458 2011 0
deal_16459 2011 0
deal_16460 2011 0
deal_16461 2011 0
deal_16462 2011 0
deal_16463 2011 0
deal_16464 2011 0
deal_16465 2011 0
deal_16466 2011 0
deal_16467 2011 0
deal_16468 2011 0
deal_16469 2011 0
deal_16470 2011 0
deal_16471 2011 0
